created_at,id_str,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_name,user_screen_name,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,full_text,entities_hashtags,entities_user_mentions
2019-02-11 13:09,1.0948409328458E+018,None,None,3141030385,digibank,None,Chapmanwadi Cha Champion,scaredindia,None,None,1,0,0,i hav kept my debit card at home..can u tell me the number right now?,,
2019-02-11 10:46,1.09480492462011E+018,None,None,3141030385,digibank,None,Saikumar Karampuri,karampuri4,None,None,1,0,1,@DBSBankIndia @dbs_care @dbsbank Im shared my details Please respond? ,,DBSBankIndia dbs_care dbsbank
2019-02-11 10:27,1.09479995321643E+018,None,None,3141030385,digibank,None,Meddyrendracahyadi Thahirharahap,MThahirharahap,None,None,0,0,0,Salam,,
2019-02-10 22:48,1.09462410581746E+018,None,None,3141030385,digibank,None,Sri,Sridevi2196,None,None,1,0,0,"Is there any technical issue? Because as noticed, same reply has been given to everyone who has raised query.",,
2019-02-10 21:54,1.09461065902579E+018,None,None,,,None,Manan shah,tharkihitler,None,None,1,0,0,@digibank I would like to know about the status of upi transaction no 901115652553 dated 11/01/2019 from SBI to my DBS account,,digibank
2019-02-10 20:18,1.09458645588684E+018,None,None,3141030385,digibank,None,Chapmanwadi Cha Champion,scaredindia,None,None,1,0,0,"can u giv any customer care calling number as well as an email ID? even if i give u my phone number,i cant keep everything handy exactly when u call up..so,i wish to do it as per my convenience",,
2019-02-10 18:53,1.09456493756389E+018,None,None,3141030385,digibank,None,Mahadev Desai,desaimv037,None,None,1,0,0,Still no solution.,,
2019-02-10 18:18,1.09455628869497E+018,None,None,3141030385,digibank,None,Sherin Thomas,Shiirrroo,None,None,1,0,0,Done ... please check ,,
2019-02-10 17:52,1.09454971714338E+018,None,None,3141030385,digibank,None,Naresh,nareshnenae,None,None,0,0,0,"Ok, Thank you.",,
2019-02-10 17:44,1.09454769942736E+018,None,None,,,None,Chapmanwadi Cha Champion,scaredindia,None,None,1,0,0,@digibank its pathetic how ur chat-based customer executive get disconnected so frequently in the middle of a conversation..its pathetic to talk to u ppl..can i ever really trust u at all for any big-ticket mutual fund & term deposits at all?,,digibank
2019-02-10 17:28,1.09454365949041E+018,None,None,3141030385,digibank,None,Sri,Sridevi2196,None,None,1,0,0,Have raised the query. Hoping to hear from you soon.,,
2019-02-10 14:57,1.09450561790401E+018,None,None,,,None,Pravin,PravinrajLR,None,None,1,0,0,@digibank I was unable to download statements till current dates. How do?,,digibank
2019-02-10 12:32,1.09446917178871E+018,None,None,3141030385,digibank,None,Abhishek Gupta,Abhishekaby101,None,None,1,0,0,We are organising World Banking congress awards Powered by ET now we want to send ivitation to Mr. Mr. Subramanyam Iyer,,
2019-02-10 10:55,1.0944445968625E+018,None,None,,,None,Sri,Sridevi2196,None,None,1,0,0,@digibank hi. Yet to receive the shipping details of debit card. Placed request on 06/02,,digibank
2019-02-10 10:19,1.09443555331393E+018,None,None,,,None,Prò,Prothelegend,None,None,1,0,0,"@digibank Ive somehow been locked out of my own account despite using the correct password. Also now, I cant rest the password because for whatever reason, it says that my registered phone no. & email arent registered.",,digibank
2019-02-10 10:04,1.09443189029817E+018,None,None,,,None,Naresh,nareshnenae,None,None,1,0,0,"@digibank Hi, can I apply cheque book?",,digibank
2019-02-10 00:15,1.09428371399782E+018,None,None,3141030385,digibank,None,Saikumar Karampuri,karampuri4,None,None,0,0,0,My Account Is Frozen or Closed. Im unavailable to do transaction on my account. Please arrange KYC. ,,
2019-02-10 00:08,1.09428183207646E+018,None,None,3141030385,digibank,None,Saikumar Karampuri,karampuri4,None,None,1,0,0,Just now I got received this email? Can you Please Tell Me What should I do now? @digibank @DBSBankIndia @dbsbank @dbs_care @UIDAI ,,digibank DBSBankIndia dbsbank dbs_care UIDAI
2019-02-09 23:24,1.09427081239838E+018,None,None,,,None,Sourajit Das,sourajit58,None,None,1,0,0,@digibank my card returned undelivered is there anyway to get it again?? Plz help,,digibank
2019-02-09 18:43,1.09420020153816E+018,None,None,3141030385,digibank,None,Rishikesh pandey,AskRishikesh,None,None,1,0,0,I was able to fill all the details.,,
2019-02-09 18:26,1.09419588860243E+018,None,None,,,None,Sherin Thomas,Shiirrroo,None,None,1,0,0,@digibank @dbsbank @DBSBankIndia @dbs_care Any update on below twitter.com/Shiirrroo/stat us/1093461532975992832 …,,digibank dbsbank DBSBankIndia dbs_care
2019-02-09 17:13,1.09417747502482E+018,None,None,3141030385,digibank,None,Harsh,harsh_pathak__,None,None,1,0,0,I’m not able to login my account for past 3 weeks even your care team couldn’t help me out,,
2019-02-09 16:55,1.0941729097974E+018,None,None,,,None,Bhavesh M Paithane,bhaveshpaithane,None,None,1,0,0,"@digibank @DBSBankIndia why did the executive asked me to maintain 5,000₹ if the digisavings account is 0 balance ?",,digibank DBSBankIndia
2019-02-09 16:50,1.09417156664719E+018,None,None,3141030385,digibank,None,Rishikesh pandey,AskRishikesh,None,None,1,0,0,RISHIKESH PANDEY,,
2019-02-09 16:47,1.09417095509244E+018,None,None,3141030385,digibank,None,Nitish,itzs_Nik,None,None,1,0,0,I did transaction via UPI,,
2019-02-09 16:12,1.09416222991662E+018,None,None,,,None,Nitish,itzs_Nik,None,None,1,0,0,@digibank I have made transaction from dbs Bank App. Amount has detected from my account and showed ur transaction is failed but i dont get my amount back in my Account. Which type of services ur r providing to customer.,,digibank
2019-02-09 11:54,1.09409727544852E+018,None,None,,,None,MAKEOVER STOREE,sapphine,None,None,1,0,0,@digibank voucher bli2 yg sy dpt dr pembukaan rek dbs tdk bisa dpakai kl pk metode pembayaran klikbca. harus pakai ap?,,digibank
2019-02-09 11:40,1.09409369007777E+018,None,None,,,None,Alto Belli,altobelli007,None,None,1,0,0,"@digibank mungkin punya kurir KK paling bermasalah seluruh dunia. dari bulan Juni 2018, sampai skrg KK ga nyampe2. PARAH",,digibank
2019-02-09 11:06,1.0940851356984E+018,None,None,3141030385,digibank,None,Rishikesh pandey,AskRishikesh,None,None,1,0,0,I have filled up that form.,,
2019-02-09 11:05,1.09408482340311E+018,None,None,3141030385,digibank,None,rajeev ranjan,rajeevran1210,None,None,1,0,0,Done,,
2019-02-08 23:20,1.09390736745087E+018,None,None,,,None,rajeev ranjan,rajeevran1210,None,None,1,0,0,"@digibank hey,please check and let me know.Thanks twitter.com/rajeevran1210/ status/1093901845360197632 …",,digibank
2019-02-08 23:05,1.09390372569603E+018,None,None,,,None,Ravi Kumar,Mr_Ravi_,None,None,1,0,0,@digibank i am facing problem in Android application login ,,digibank
2019-02-08 23:02,1.09390281296501E+018,None,None,,,None,Hanif,Filfasli,None,None,1,0,0,"@digibank saya warga tegal yang ingin menjadi nasbaah digibank ,apakah tidak ada booth terdekat untuk verifikasi?",,digibank
2019-02-08 22:38,1.09389691042588E+018,None,None,,,None,Lokesh kumar,lokesh_mech,None,None,1,0,0,"@digibank @dbsbank @DBSBankIndia Dear Digibank team, Unable to download Jan-19 e-statement through internet banking, trying to reach Customer care but didnt get help. ITS VERY URGENT Customer ID - 21686122 Contact - 7906641488 Email - iamlokesh.mech@gmail.com",,digibank dbsbank DBSBankIndia gmail
2019-02-08 18:50,1.09383948382764E+018,None,None,,,None,Rishikesh pandey,AskRishikesh,None,None,1,0,0,@digibank account 8961713949 unable to add communication address for debit card/cheque delivery. Kindly resolve it now ,,digibank
2019-02-08 17:32,1.09381997708849E+018,None,None,,,None,Lana,fxckinglana_,None,None,1,0,0,"@digibank hey, is it true that digibank doesn’t have monthly charge ?",,digibank
2019-02-08 17:03,1.09381254801132E+018,None,None,,,None,Sourajit Das,sourajit58,None,None,1,0,0,@digibank how many days you guys take to process a refund??? Its been 3-4 days since merchant has processed the refund.. still I havent received any in my account,,digibank
2019-02-08 16:38,1.09380622075297E+018,None,None,,,None,sam komatsu,vinay_kumar92,None,None,1,0,0,@digibank I am frequently getting the below error these days and unable to login.can you confirm is there any issue going on ,,digibank
2019-02-08 16:07,1.09379854153597E+018,None,None,3141030385,digibank,None,Sylesh Suryakumar!,IAmSSylesh,None,None,1,0,0,Alright. Thank you! Another problem is that transaction times are not displayed in the app or the statement. Only the date is displayed. Its rather unusual for a bank statement. You really should escalate the issue and change that.,,
2019-02-08 14:41,1.09377680191721E+018,None,None,3141030385,digibank,None,RuD3B0y,sharfudeen93,None,None,0,0,0,ok,,
2019-02-08 13:46,1.09376297370802E+018,None,None,3141030385,digibank,None,Yash Bhagchandani,yasbhagchandani,None,None,1,0,0,I have submitted a request please check and help me as I have done full KYC multiple times and have used the bank account perfectly by following all terms. There is no question of closing this account without any reason.,,
2019-02-08 13:45,1.09376269558794E+018,None,None,,,None,Vijay Y,vjborn4x,None,None,1,1,0,"@digibank Hi Kindly help to resolve this issue, as i am unable to open my Digi bank app in mobile phone and getting the same error my contacts number are 9968259659 ",,digibank
2019-02-08 13:00,1.09375149824742E+018,None,None,3141030385,digibank,None,Mohit Jain,mohit_jain_123,None,None,1,0,0,"Ha ha ha, now not able to submit the form. What is happening. Check screen shot. ",,
2019-02-08 12:58,1.09375097037329E+018,None,None,,,None,Mohit Jain,mohit_jain_123,None,None,0,0,0,@digibank dbs.com/in/treasures/d bs-forms/digi-feedback-form.page?linkId=100000004971383 …,,digibank
2019-02-08 12:35,1.09374507512386E+018,None,None,3141030385,digibank,None,sHiShIr,shishirsam,None,None,1,0,0,Please try to connect and resolve this issue on high priority,,
2019-02-08 12:26,1.09374274234422E+018,None,None,3141030385,digibank,None,sHiShIr,shishirsam,None,None,0,0,0,My no is 8586912046 ( registered) if not connected please try on 8318579828,,
2019-02-08 12:23,1.09374204515434E+018,None,None,3141030385,digibank,None,Manish Paighan,mpaighan,None,None,1,0,0,Resolved Thanks,,
2019-02-08 10:55,1.09372004327848E+018,None,None,,,None,Mohit Jain,mohit_jain_123,None,None,1,0,0,"@digibank not able to login, see the screenshot. ",,digibank
2019-02-08 09:12,1.093694013994E+018,None,None,,,None,legalize TED!,TEDuniversaljap,None,None,1,0,0,"@digibank hi, i cannot login through my dbs indonesia mobile banking. Could you help?",,digibank
2019-02-08 00:27,1.09356186641102E+018,None,None,,,None,sHiShIr,shishirsam,None,None,2,0,0,"@digibank I have an account with bank and I am fed up with the service and app issues I booked my insurance through app and the amount got deducted 4 times now planning to close the account . Also I can not cancel my policy through app its a technical fault ,",,digibank
2019-02-07 21:53,1.09352325320374E+018,None,None,3141030385,digibank,None,Bidisha Banerjee,onlybidisha,None,None,2,0,0,Problem sorted out recived my card today thank you @BlueDart_ try to improve your service,,BlueDart_
2019-02-07 18:09,1.09346679650875E+018,None,None,,,None,Арман 🤙🏼,ArmanChandok,None,None,1,0,0,@digibank Im getting an account frozen error. Help?,,digibank
2019-02-07 18:01,1.09346472002636E+018,None,None,3141030385,digibank,None,ParvezShaikh,parvezshaikh03,None,None,1,0,0,Looks like a glitch or bug which is fine now,,
2019-02-07 17:48,1.09346153297599E+018,None,None,3141030385,digibank,None,Sherin Thomas,Shiirrroo,None,None,0,0,0,Submitted.. thanks,,
2019-02-07 17:17,1.09345376551507E+018,None,None,3141030385,digibank,None,Sherin Thomas,Shiirrroo,None,None,1,0,0,Hi I have already tried that but it gives consolidated net worth not just the FD statement ,,
2019-02-07 16:09,1.09343652239582E+018,None,None,,,None,Sherin Thomas,Shiirrroo,None,None,1,0,0,@digibank need FD statement for tax proof to submit to my employer Please help,,digibank
2019-02-07 14:42,1.09341463439522E+018,None,None,3141030385,digibank,None,Mahesh Babu,MaheshB39597706,None,None,1,0,0,How to enable?,,
2019-02-07 14:30,1.09341175016108E+018,None,None,3141030385,digibank,None,Mahesh Babu,MaheshB39597706,None,None,1,0,0,Im trying to make Facebook ads payments through my debit card,,
2019-02-07 14:10,1.09340667598845E+018,None,None,,,None,Sourav2820,sourav2820,None,None,1,0,0,@digibank @dbs_care please try to initiate refund process more faster for Disputes Transaction.Here its an harrassment occurrence while made transaction but though itd not successful but balance has been deducted from my account.,,digibank dbs_care
2019-02-07 12:10,1.09337651380465E+018,None,None,,,None,Tanay,tanay917,None,None,1,0,1,@digibank I cannot login to my account even after inputing the right credentials and even after changing password several times!!!,,digibank
2019-02-07 09:42,1.09333923965007E+018,None,None,,,None,ParvezShaikh,parvezshaikh03,None,None,1,0,0,@digibank facing this issue since midnight.. tried on multiple WiFi networks and mobile data. ,,digibank
2019-02-07 00:27,1.09319958328957E+018,None,None,,,None,Sourav2820,sourav2820,None,None,1,0,0,"@digibank Ive made a UPI transaction and had unsuccessful,also balance has been deducted from my account.Very important work is pending here.Pleae try to process the refund as soon as possible. Contact No:7278270686 Acc Holder name: Sourav Saha",,digibank
2019-02-07 00:13,1.09319595102233E+018,None,None,,,None,Ashok Sahoo,futikismat,None,None,1,0,0,@digibank I get this message. Weve temporarily disabled your account and you wont be able to conduct any transactions on this account,,digibank
2019-02-07 00:12,1.09319578201292E+018,None,None,,,None,Ashok Sahoo,futikismat,None,None,0,0,0,@digibank My account is blocked please help unblock it.,,digibank
2019-02-06 21:42,1.09315804193407E+018,None,None,3141030385,digibank,None,Bidisha Banerjee,onlybidisha,None,None,2,0,0,@bluedart_ guys are soo lazy my card was to be attempted for delivery on today..but without trying to reach me they updated consignee out of station on their tracking page..I dont know how they can be so irresponsible,,bluedart_
2019-02-06 20:09,1.09313451821343E+018,None,None,,,None,SUNDEEP KUMAR,skumar0651,None,None,1,0,0,@digibank the below given format:- Name- Sundeep Kumar Issue faced-Amount is debited but not received by beneficiary Date & Time of the transaction-05-02-2019 Transaction ID-903666210380 Payer bank- DBS Payee bank- HDFC Registered mobile number-9980603421 Amount-1950,,digibank
2019-02-06 19:01,1.09311742798507E+018,None,None,3141030385,digibank,None,RuD3B0y,sharfudeen93,None,None,1,0,0,"So, whats the procedure to enable such transactions?",,
2019-02-06 15:20,1.09306188612232E+018,None,None,3141030385,digibank,None,RuD3B0y,sharfudeen93,None,None,1,0,0,But I enabled the international transaction on my card.,,
2019-02-06 12:45,1.09302281214547E+018,None,None,3141030385,digibank,None,Rishiraj Saxena,RishirajSaxen18,None,None,1,0,0,2 day completed please refund my money my very important work are pending last 2 day please fast refund my money,,
2019-02-06 02:04,1.09286150944788E+018,None,None,3141030385,digibank,None,Pradeep Belwal,ImPradeepBelwal,None,None,1,0,0,,,
2019-02-05 20:15,1.09277381505295E+018,None,None,,,None,Kiersten A ❤,itsmejang052792,None,None,1,0,0,"@digibank @dbsbank I need your assistance. I used my debit card to reserve a hotel room in Hong Kong, and the hotel held a certain amount. I cancelled the booking with them, and they said that they returned the money through DBS HK already. But my bank hasnt received anything",,digibank dbsbank
2019-02-05 18:56,1.09275394301942E+018,None,None,,,None,shibakuan,shibakuan1,None,None,1,0,0,@digibank halo kenapa dari tadi pagi saya gabisa login digibank saya yaa? selalu muncul kaya gini ,,digibank
2019-02-05 18:06,1.09274131273298E+018,None,None,3141030385,digibank,None,Mahadev Desai,desaimv037,None,None,1,0,0,Worst service experience.still your team saying wait upto 10feb . complaint raised on 24 jan .,,
2019-02-05 16:10,1.09271204383105E+018,None,None,,,None,Priyanshu Shekhar,priyanshu1996,None,None,1,0,0,"@digibank yesterday i had made transaction via sbi to dbs account via upi, but entered incorrect vpa. For raising the complain my bank wants your official email address. Please provide me the email",,digibank
2019-02-05 15:59,1.09270924260642E+018,None,None,,,None,Priyanshu Shekhar,priyanshu1996,None,None,0,0,0,@digibank twitter.com/dbs_care/statu s/1092707402108030976 …,,digibank
2019-02-05 15:54,1.09270811410372E+018,None,None,3141030385,digibank,None,Dev B,awe_flaw_some,None,None,1,0,0,When is this 60 days starts from? Jan 10 ?,,
2019-02-05 15:15,1.09269821310104E+018,None,None,3141030385,digibank,None,Mohit Chawla,mohitchwla,None,None,1,0,0,Please call me at 9999937969.,,
2019-02-05 15:00,1.09269437510715E+018,None,None,,,None,Manan shah,tharkihitler,None,None,1,0,0,@digibank what are the cash withdrawal and pos charges for my dbs card in Singapore?,,digibank
2019-02-05 12:06,1.09265053381341E+018,None,None,3141030385,digibank,None,Mohit Chawla,mohitchwla,None,None,1,0,0,I am not able to find the MICR code. @digibank Could you also please confirm the MICR Code. @digibank @DBSBankIndia @dbsbank,,digibank digibank DBSBankIndia dbsbank
2019-02-05 11:33,1.09264240730312E+018,None,None,3141030385,digibank,None,Avinash Kumar Potter,Mr_AviPotter,None,None,1,0,0,How much limit & how much transaction I can do in digibank account,,
2019-02-05 00:44,1.09247898341169E+018,None,None,,,None,Avinash Kumar Potter,Mr_AviPotter,None,None,1,0,0,@digibank How can i deposit cash in my digibank account.,,digibank
2019-02-05 00:29,1.09247522987867E+018,None,None,3141030385,digibank,None,Siril Mathew,isirilpd,None,None,1,0,0,Hello Team A customer executive Priyanka called me and resolved the problem over the phone . Shes talented and has cool patience. feedback rating 5/5. I wouldve given extra star to Priyanka as well. Thanks to all,,
2019-02-04 22:29,1.09244511602166E+018,None,None,,,None,Pavan Kalyan,PavanKa49956305,None,None,1,0,0,@digibank when DBS is coming to Hyderabad,,digibank
2019-02-04 21:40,1.09243274431391E+018,None,None,,,None,JAS,ApatheistWrites,None,None,1,0,0,@digibank how do I change my phone number?,,digibank
2019-02-04 20:45,1.09241878986036E+018,None,None,,,None,Sayantan Sarkar,way2sayantan,None,None,1,0,0,@digibank why its saying my digital debit card of digibank is a credit card?Its costing me some value extra everytime I try to make payment with that?is that same will happen for physical card?,,digibank
2019-02-04 20:27,1.09241430782298E+018,None,None,,,None,RuD3B0y,sharfudeen93,None,None,2,0,0,"@digibank Hey, Im always getting Bank Denied error while paying to @Namecheap and @PayPal . I have enough balance in my account still getting the error. Please check it out @dbsbank",,digibank Namecheap PayPal dbsbank
2019-02-04 17:26,1.09236870223277E+018,None,None,,,None,Mohit Chawla,mohitchwla,None,None,1,0,0,"@digibank I am a #digibank customer. Please provide me IFSC, MICR and SWIFT Code for @digibank urgently as I require it for some important purpose. @DBSBankIndia @dbsbank @DBSBizClass",digibank,digibank digibank DBSBankIndia dbsbank DBSBizClass
2019-02-04 17:22,1.09236783430544E+018,None,None,3141030385,digibank,None,Mahadev Desai,desaimv037,None,None,1,0,0,Worst service experience. Again your team saying wait . I asked timeline but they are saying we cant tell exact timeline.(registered mobile number:8681864264),,
2019-02-04 17:14,1.09236566142527E+018,None,None,,,None,Pradeep Belwal,ImPradeepBelwal,None,None,1,0,0,@digibank @dbs_care hi unable to Reset mobile banki password errors is coming like something went wrong please try again since 2days,,digibank dbs_care
2019-02-04 15:39,1.09234177636965E+018,None,None,3141030385,digibank,None,Siril Mathew,isirilpd,None,None,1,0,0,Done guys. Hope you will resolve within 2 days,,
2019-02-04 13:14,1.09230529618833E+018,None,None,3141030385,digibank,None,Senthilvel,spsenthilvel,None,None,1,0,0,Done. You can resch me 9840206769,,
2019-02-04 12:37,1.09229604399005E+018,None,None,3141030385,digibank,None,Dheeraj Ramchandani,soydheerajr,None,None,1,0,0,"@DBSBankIndia so, how much fwd hv v gotten? Its been 3-4 days since v shared the slip. Or do v hv 2 wait perpetually? @dbs_care is it only our responsibility to follow up evtym and wont v b getting an update otherwise? Rem v arent asking 4 any of ur services bt trying 2 help.",,DBSBankIndia dbs_care
2019-02-04 12:29,1.09229399396506E+018,None,None,3141030385,digibank,None,Siril Mathew,isirilpd,None,None,1,0,0,Guys. Come on. The dbs bank account is been updated with new number. I have linked it in the official BHIM app too but I can’t create an upi id from your dbs app for dbs Account. Hope you all understand now.,,
2019-02-04 11:15,1.09227544505008E+018,None,None,3141030385,digibank,None,Harshit Ranjan,iHarshitRanjan,None,None,1,0,0,"Also, I am not in country and hence not able to access the registered contact number, please send me the communications on my email Id for support.",,
2019-02-04 11:14,1.09227521239623E+018,None,None,3141030385,digibank,None,Harshit Ranjan,iHarshitRanjan,None,None,0,0,0,"Shared on the link that you have mentioned. I can not find any option to fund my digibank account either on internet banking. Is it only available in app? And since I can’t access your application, how do you suggest I should work this way out?",,
2019-02-04 00:22,1.09211117799004E+018,None,None,3141030385,digibank,None,Senthilvel,spsenthilvel,None,None,1,0,0,Hello support. I have tried to reopen my ewallet account but I couldnt do so. Please advice or help me. ,,
2019-02-03 21:52,1.09207331953107E+018,None,None,3141030385,digibank,None,Siril Mathew,isirilpd,None,None,1,0,0,It’s the dbs bank only guys. I am digibank customer for more than a year. I changed my mobile number just yesterday and everything works fine. Even transaction alerts I get on the new number but unable to add upi for dbs bank itself ,,
2019-02-03 19:46,1.0920417057282E+018,None,None,,,None,Bidisha Banerjee,onlybidisha,None,None,1,0,0,@digibank i cant open my digibank account online through the app it tells my pan card details is not updated..but why?i have a latest version of PAN card with qr code i dont know what to do help me out,,digibank
2019-02-03 18:08,1.09201709377034E+018,None,None,3141030385,digibank,None,SOUVIK PAL,AmSouvikPal,None,None,1,0,0,I have given my contact on that link address Kindly help as soon as possible,,
2019-02-03 17:12,1.09200287119575E+018,None,None,,,None,Siril Mathew,isirilpd,None,None,1,0,0,@digibank I am facing an issue. Updated my phone number and am trying to add upi id but am getting error message. Can you guys sort it out? ,,digibank
2019-02-03 16:23,1.09199063817279E+018,None,None,3141030385,digibank,None,madhav saraswat,madhavksaraswat,None,None,0,0,0,"Already shared my details with you, through previous link provided by you.",,
2019-02-03 16:06,1.09198637844179E+018,None,None,3141030385,digibank,None,Suraj_karkera,karkerasrj,None,None,2,0,0,Done that too ,,
2019-02-03 15:53,1.09198308934814E+018,None,None,3141030385,digibank,None,A raiding puma,GANPRAM,None,None,0,0,0,"thanks for your help, have contacted them via Instagram",,
2019-02-03 14:42,1.0919651317797E+018,None,None,3141030385,digibank,None,Suraj_karkera,karkerasrj,None,None,1,0,0,Not yet received ,,
2019-02-03 12:28,1.09193133261008E+018,None,None,,,None,mani,tmani_,None,None,1,0,0,@digibank hey guys I am facing issue in resetting password,,digibank
2019-02-02 23:05,1.09172941404646E+018,None,None,3141030385,digibank,None,Saikumar Karampuri,karampuri4,None,None,1,0,1,5 days Left For My KYC Verification Can You please tell me What will happen after 5 days? My account will be close or Active?,,
2019-02-02 22:46,1.0917246563383E+018,None,None,,,None,A raiding puma,GANPRAM,None,None,1,0,0,"@digibank min, untuk verifikasi biometrik apakah visa di cabang bank DBS ? karena di Bali belum ada boothnya",,digibank
2019-02-02 21:37,1.09170723679423E+018,None,None,,,None,Dhiraj Kumar,dhiraj160986,None,None,1,0,0,@digibank anyone there to help resolve my issue,,digibank
2019-02-02 18:28,1.0916596582034E+018,None,None,,,None,Waseem,washasan,None,None,1,0,0,@digibank my biometric verification is not completed yet. Your representative dint turn up. Can you pls look into it asap.,,digibank
2019-02-02 17:38,1.09164696834093E+018,None,None,3141030385,digibank,None,saurabh,spsourabh01,None,None,0,0,0,Yes i can able to log in everything works fine except my debit card,,
2019-02-01 22:26,1.09135725051225E+018,None,None,,,None,Sameer Kumar,_NullPointer,None,None,1,0,0,@digibank hey whats the process of closing dbs digibank account?,,digibank
2019-02-01 20:26,1.09132680537243E+018,None,None,3141030385,digibank,None,Nobita,swaroop929,None,None,1,0,0,I have already contacted the customer service of dbs and they said the transaction is successful from their end and asking me to check with @TheOfficialSBI again,,TheOfficialSBI
2019-02-01 18:56,1.09130421449882E+018,None,None,3141030385,digibank,None,madhav saraswat,madhavksaraswat,None,None,1,0,0,Shared my feedback with you guys please resolve the issue ASAP.,,
2019-02-01 16:55,1.09127386495967E+018,None,None,,,None,Vikram Kumar,iamvikramkumar,None,None,1,0,0,@digibank Raised a service request for a failed UPI transaction yesterday but no response yet. Neither money is back nor any update on when. You should provide a phone based customer support.,,digibank
2019-02-01 12:10,1.09120206021989E+018,None,None,,,None,madhav saraswat,madhavksaraswat,None,None,2,0,0,@digibank Having money stuck my DBS Bank account. Not able to add or transfer money from account. Help me in releasing my account. Showing that my account is blocked help me ASAP!,,digibank
2019-02-01 11:16,1.09118845538247E+018,None,None,3141030385,digibank,None,Anis,anisillahi12,None,None,1,0,0,Ok I already sent the details.,,
2019-02-01 08:55,1.09115308001017E+018,None,None,,,None,Anis,anisillahi12,None,None,2,0,0,@digibank dari kemarin begini terus? Mau reset password ,,digibank
2019-01-31 23:52,1.09101640897524E+018,None,None,3141030385,digibank,None,Sanal Nair,sanalnnair,None,None,1,0,0,Thank you. Ill wait,,
2019-01-31 21:06,1.09097471896901E+018,None,None,3141030385,digibank,None,Vikash Rai,VikashR12744288,None,None,1,0,0,My issue is not resolved yet of deducted money from my account,,
2019-01-31 18:23,1.09093350058733E+018,None,None,3141030385,digibank,None,Ameet,ca0102014,None,None,1,0,0,It’s been almost 48 hours and no response. For a digital bank to take 1.5 months to resolve an account opening issue is pathetic. I need confirmation via email or text that my information has been deleted from your systems. @RBI @FinMinIndia @dbsbank,,RBI FinMinIndia dbsbank
2019-01-31 18:21,1.09093314134938E+018,None,None,,,None,Sanal Nair,sanalnnair,None,None,1,0,0,@digibank i had charged my account with 50k balance and maintained that balance till 9th of January. I didnt get the bookmyshow vouchers as you promised. How can we go about it?,,digibank
2019-01-31 18:09,1.09092994364564E+018,None,None,3141030385,digibank,None,Swagatam,Swagata52708292,None,None,1,0,0,Thanks! Was able to add the nominee finally.,,
2019-01-31 16:32,1.0909055940331E+018,None,None,3141030385,digibank,None,6v6: minho hyung 😊 😳 🐬,flamingtaem,None,None,0,0,0,Thanks!,,
2019-01-31 16:21,1.0909029343788E+018,None,None,,,None,6v6: minho hyung 😊 😳 🐬,flamingtaem,None,None,1,0,0,@digibank hello where are digibank booths in Jakarta? And until what time they open?,,digibank
2019-01-31 15:21,1.0908877607333E+018,None,None,,,None,6v6: minho hyung 😊 😳 🐬,flamingtaem,None,None,0,0,0,@digibank hi I need to do verification on my account. Can you help me with this? ,,digibank
2019-01-31 15:18,1.09088692769422E+018,None,None,,,None,Moshaichi,moshaichi,None,None,1,0,0,"@digibank Why system DBS Indonesia so stupid, my new Credit Card until now didnt get 2.000 Digi Miles, i already make sure that my CC and transaction eligible for that. So many fraud and bad system on DBS indo. Shame on you @dbsbank",,digibank dbsbank
2019-01-31 14:34,1.0908759022197E+018,None,None,3141030385,digibank,None,Jayanth Murthy,jayanth99,None,None,1,0,0,"am your customer in Bangalore, india. your app on the is not functional. even after giving correct details. your team is not responding ! dont appreciate your service user name jayanthdn99",,
2019-01-31 13:43,1.0908631960999E+018,None,None,3141030385,digibank,None,Anish,_HotShotCoorg,None,None,0,0,0,Thanks,,
2019-01-31 12:21,1.09084258021089E+018,None,None,3141030385,digibank,None,Dheeraj Ramchandani,soydheerajr,None,None,1,0,0,Mail sent. @dbs_care @shubhamHR,,dbs_care shubhamHR
2019-01-31 11:10,1.09082457730179E+018,None,None,3141030385,digibank,None,Anish,_HotShotCoorg,None,None,2,0,0,"Awesome, I would like to make my account as a salaried account, can you help me with that?",,
2019-01-31 10:47,1.09081881293553E+018,None,None,3141030385,digibank,None,Prathap Manohar Joshi,pmjoshi_,None,None,1,0,0,Amount refunded yesterday! Thank you!,,
2019-01-31 09:14,1.09079551313227E+018,None,None,3141030385,digibank,None,Devjeet,Devjeet4,None,None,1,0,0,"Yes, everything is resolved. Thanks",,
2019-01-31 01:27,1.09067793262267E+018,None,None,3141030385,digibank,None,SANDIP PAL 💉,palsandip04,None,None,1,0,0,Problem solved,,
2019-01-30 21:10,1.0906131191628E+018,None,None,,,None,Anish,_HotShotCoorg,None,None,1,0,0,"@digibank Hey guys, do you have Standing instruction feature available?",,digibank
2019-01-30 19:49,1.09059276176879E+018,None,None,3141030385,digibank,None,Dheeraj Ramchandani,soydheerajr,None,None,2,0,0,Great !!! I also hope there is some mechanism in place to find out the account holder even if s/he isnt your customer and just used your ATM services. @DBSBankIndia @shubhamHR,,DBSBankIndia shubhamHR
